3	4.854388	13.957674	3.780257
0	-6.014023	-8.183686	-5.361846
2	0.586704	-0.964379	-0.194503
2	-3.346600	-0.902062	2.587231
2	-2.625255	-7.188340	3.554503
3	9.462850	10.702182	7.476817
3	4.343438	12.680070	9.723041
0	-6.479431	-1.127696	1.435350
1	10.753745	6.003702	27.494128
0	-4.274335	-3.158793	-2.564226
1	9.513638	6.249176	26.686488
5	-11.113743	8.968907	24.132761
4	-2.139924	-4.598986	-17.322022
1	11.654051	10.594085	25.127009
2	1.298670	-2.935965	1.625060
5	-12.034415	18.674803	27.806277
1	9.063000	5.262586	26.188732
2	1.422290	-9.029853	-3.225963
3	12.141283	9.357245	3.342228
5	-4.962769	18.605075	27.738928
3	8.556727	7.339522	7.298236
2	-2.127218	-5.700021	1.263459
5	-11.844414	8.962660	27.307688
1	12.157333	11.156558	27.878394
2	-6.968646	-1.975557	2.472520
3	5.450801	9.095360	7.993039
3	5.789134	12.107461	5.391244
4	3.949951	-4.696674	-14.933403
2	-7.076631	-5.709158	3.013525
0	-5.522017	-6.071078	-6.121251
4	3.780158	-4.179588	-22.231782
1	3.693296	9.957010	27.340731
0	-9.750941	-7.023847	0.976278
4	-0.074197	-5.605679	-17.776903
0	-7.035914	-14.118493	-7.386139
2	-5.054316	-1.025816	2.716395
2	-2.772261	-4.527911	3.526189
5	-3.127635	19.263806	24.920945
5	-5.459089	14.920021	21.306324
0	-5.074308	-8.662771	-5.038032
0	-6.634420	-8.943099	-0.836940
0	-8.053113	-6.012703	-8.319874
1	8.018534	11.278531	28.097303
1	15.050095	6.532787	29.516802
0	-11.537351	-2.900637	-10.683308
1	13.405881	11.851955	26.592949
1	9.243514	4.159030	25.703907
4	7.549419	-9.173683	-16.887979
3	10.769386	13.842184	7.510577
1	9.245593	3.252765	31.937400
3	9.163068	12.884203	5.977792
1	12.438981	10.086267	24.990581
0	-5.692954	-14.147893	-6.441051
1	11.682625	13.304677	25.289910
1	12.740468	5.238788	34.801538
2	1.001776	-6.565508	-4.309389
3	10.901310	16.636142	3.561110
4	-1.006640	-5.991177	-17.302178
5	-4.442089	12.694713	26.660189
3	5.273106	11.900142	6.453997
5	-5.723053	16.865177	21.512700
5	-3.101998	14.298959	22.374834
2	-7.765738	-1.144100	-3.609410
1	11.869275	5.513188	27.990541
2	-0.761649	-2.448941	5.363859
4	1.020410	-6.632163	-20.040766
0	-5.676496	-11.845980	-3.945414
1	11.139729	10.575313	27.541015
2	1.094921	0.284951	4.252587
1	7.258857	4.548022	26.392448
1	4.133462	6.581489	30.189193
0	-6.070820	-7.593568	-3.341530
0	-9.703746	-13.431647	-7.923768
0	-8.765299	-9.319979	-3.861698
3	9.676522	14.008211	5.022451
2	-0.577021	-7.817164	2.698680
3	13.861072	12.166776	6.001476
3	4.719753	10.080163	0.939202
4	-1.824716	-4.880348	-16.734720
3	0.077985	18.208422	0.651419
4	-2.312439	-2.196031	-14.244284
0	-8.901850	-5.933933	-3.586956
4	5.204804	-10.028441	-17.083850
5	-8.802932	15.884278	25.705304
2	-5.735331	-8.664829	1.973604
5	-3.059917	10.984950	23.094126
2	-0.660826	-7.973003	-1.660721
4	1.605797	0.672520	-16.098250
2	-5.489544	-5.193136	3.697029
3	5.450226	11.117948	10.247759
5	-5.182261	21.288940	21.316469
3	6.644967	8.546470	7.638702
2	-1.030957	-7.485954	2.432910
5	-8.868691	13.458230	22.773356
1	8.792134	3.021278	28.472518
1	9.903581	7.565734	30.507032
5	-6.023387	17.332430	26.901901
2	-3.690025	-2.174503	-1.621752
1	10.928197	3.321241	31.365538
4	1.518506	-7.076702	-18.593262
1	7.117667	3.757804	24.926329
3	8.170888	13.766701	4.994391
5	-8.966682	15.180884	30.688825
0	-12.085797	-5.056827	-5.205099
4	3.587674	-8.712325	-20.127539
0	-7.421801	-7.736688	-9.469002
3	13.940360	15.066399	4.813388
2	-4.534398	-4.622046	0.684622
5	-6.486926	11.673516	25.293819
5	-7.814829	20.104849	18.597331
3	4.491582	11.132576	7.271442
1	10.517272	7.121346	25.898332
0	-11.437210	-3.802324	-10.903238
0	-3.952169	-9.400489	-4.975608
3	4.174275	13.914143	6.778649
0	-8.957587	-5.451248	-5.250933
4	-3.663488	-7.085412	-19.132846
5	-6.218448	12.143198	24.734458
0	-7.343880	-5.526202	-7.311557
0	-6.311454	-8.023292	-2.418845
0	-7.159759	-3.174837	-5.935097
3	-1.308522	11.115139	8.286249
5	-11.913108	14.221192	19.940301
4	2.184765	-4.386393	-20.474691
0	-4.930961	-9.995767	-5.849675
2	0.186317	5.860286	-2.778389
1	3.695841	7.495865	29.477848
1	8.672088	4.224344	30.080975
4	2.305103	-3.931444	-21.679248
2	1.050293	-3.449527	0.703649
1	10.206879	6.735827	25.767888
4	6.206772	-5.712330	-21.116914
5	-4.816574	18.391346	30.361122
3	9.716875	9.639554	7.747511
3	5.851359	11.343087	7.037322
2	-6.133442	-3.101132	0.942768
5	-3.831870	15.497473	29.379504
3	5.267153	8.238178	4.066230
3	9.030816	15.739455	4.950544
4	-0.311844	-8.928380	-20.646168
2	-4.960393	-3.840866	3.529098
2	-5.886772	-5.906267	3.123087
5	-5.264716	18.929204	23.120014
4	-0.479100	-3.531828	-18.256447
4	0.913896	-5.171795	-22.332558
4	4.733373	-4.313144	-19.157047
2	-6.351743	-6.926569	0.188771
4	-1.125160	-4.895507	-23.364773
0	-4.718510	-2.683680	-8.873400
1	8.825039	9.248238	24.093717
5	-7.774797	12.925258	21.811977
2	1.797995	-3.382726	4.855062
0	-7.069337	-6.393036	-9.433500
0	-2.111508	-4.423908	-2.677916
5	-6.495452	16.316784	28.115119
4	3.980712	-4.958183	-19.659639
2	4.203608	-2.945173	-2.843125
2	-4.790451	-1.988837	3.638006
0	-6.000996	-3.722057	-6.608871
3	11.503532	14.033665	7.652573
2	-0.583122	1.307069	6.842924
5	-14.258311	18.700813	22.287519
1	5.090810	11.977669	29.524293
0	-6.299893	-1.643559	-4.605095
0	-4.336657	-7.946952	-6.347445
3	4.311239	17.113293	8.820530
0	-7.907589	-4.512939	-3.867939
0	-9.190206	-11.449407	-7.814723
4	5.889006	-5.042752	-21.714461
4	0.825431	-4.075015	-19.505089
4	3.169547	-8.178776	-16.578749
1	13.508618	8.255445	30.658238
4	4.411092	-6.648654	-18.279305
5	-6.529957	19.824931	20.893074
2	-1.518370	-3.005982	0.983286
0	-2.655623	-5.078614	-9.513550
4	1.336249	-5.883233	-21.512521
2	-3.808940	-5.584432	-2.803476
1	13.364327	8.178707	28.858584
3	6.567235	7.825869	6.181842
3	4.825794	12.578552	0.149757
4	1.689272	-5.314456	-17.104619
1	11.749095	4.318850	25.466894
5	-8.107244	14.128119	23.234592
4	3.549135	-7.282949	-14.445985
1	9.993798	6.352159	24.905201
5	-12.487541	16.966252	20.435219
0	-4.529261	-11.062819	-2.692185
2	0.726756	-4.964698	1.531295
0	-8.368031	-10.053915	-7.637358
1	7.475659	9.160194	28.339948
3	9.646511	4.736033	7.254556
4	0.360650	-5.953693	-16.169904
2	-5.655709	-1.692220	1.414312
0	-7.539518	-12.477737	-10.470402
3	7.390499	13.770115	5.548920
0	-8.939177	-9.426560	-3.948862
5	-12.461744	10.646392	26.461814
2	-3.224082	-5.077699	-0.389920
0	-3.798444	-8.344238	-0.108343
0	-7.424557	-7.601598	-9.660437
5	-8.287817	14.069382	27.442367
3	10.473901	15.544028	3.883275
4	4.775658	-3.799401	-17.474488
1	13.958082	5.249063	30.508338
1	9.249156	8.179735	26.413757
0	-10.626733	-9.901825	-0.039650
1	6.434737	9.461444	32.288929
2	0.662199	-4.700539	-0.333051
2	-4.772889	-2.616140	0.453491
4	2.616313	-2.906284	-17.217823
1	10.326119	2.246106	27.531294
2	2.246773	-6.280963	2.386341
3	8.052529	16.481680	0.637218
2	-3.338717	-5.572121	4.097900
0	-4.447240	-9.483480	-6.710194
2	6.283588	-3.704310	3.762694
3	13.799827	12.881037	5.061824
4	0.802922	-6.609656	-18.585565
1	10.876278	7.692688	25.984931
5	-10.237971	14.101244	25.348562
1	5.462596	5.358517	29.728094
3	8.107780	11.444279	9.496931
0	-6.925914	-8.451508	-7.145327
4	1.108296	-0.775828	-15.326111
4	5.287677	-4.213631	-15.476281
4	0.420408	-8.020931	-20.715028
2	3.300521	-0.702848	-6.024748
4	5.041189	-3.918960	-19.375436
4	4.415299	-4.761372	-20.183283
1	16.096260	6.034802	24.110093
1	5.012601	5.979061	21.927350
2	-2.152839	-2.788226	1.085772
3	11.150626	14.689154	4.595270
2	-3.648488	-4.270164	1.377057
0	-3.189716	-11.532312	-2.099578
2	-5.376937	-2.543042	9.843738
4	-1.419732	-3.115683	-17.328909
2	-0.879475	-8.021081	7.523137
2	-3.851034	-5.070366	7.526343
4	2.624050	3.143443	-19.201646
3	8.876144	13.386970	3.784741
4	2.265305	-2.099593	-23.114013
0	-3.609042	-7.448073	-6.048644
4	4.322757	-5.220845	-25.827768
5	-9.125656	10.433100	19.876192
2	2.282258	-6.080573	7.213657
4	1.022768	-6.780187	-21.959922
0	-9.954357	-6.686253	-3.949172
2	-1.031003	-3.816790	0.946255
5	-12.254560	13.658292	26.107135
2	-0.143837	-2.445614	0.058383
5	-5.576858	11.075207	24.562221
4	0.083350	-5.246916	-16.745733
1	11.167724	11.940547	31.019903
4	4.814556	-7.413125	-18.022112
4	-1.454687	-2.394738	-17.033588
4	-2.790020	-1.087313	-18.953211
4	1.454587	-5.844630	-19.147809
5	-4.265458	14.674620	25.655900
1	11.057330	9.077884	28.832039
4	5.978892	-1.539502	-17.489362
5	-5.907312	17.764554	27.558437
3	6.689178	11.754022	7.976195
1	6.964344	6.606666	30.012318
3	6.891559	8.439231	2.892953
0	-13.582421	-12.764661	-6.497158
2	-1.716986	-1.594436	6.118293
2	2.588596	-4.015934	3.713509
2	-2.177098	-5.230830	0.279151
1	12.406082	7.188224	26.868118
1	4.540352	9.885317	28.496565
4	3.058631	-6.927907	-19.515820
1	8.118555	6.290283	28.735001
2	-3.410530	-3.625775	3.989369
5	-8.058524	15.891649	25.207918
0	-4.752273	3.278693	-4.007467
5	-3.722023	16.311036	27.665656
4	-0.783366	-3.624380	-20.124101
2	-5.602681	-10.024420	-1.707364
3	15.751904	9.186624	10.324522
1	10.082845	7.802973	23.810255
5	-6.989532	10.820508	26.430372
5	-8.353643	13.969232	22.968185
2	-0.551406	1.848113	-2.972228
0	-5.791437	-6.010032	-6.193399
5	-9.262095	16.027336	26.923515
1	10.068250	6.617044	31.407423
3	13.061690	14.689251	4.346879
5	-7.944281	12.321651	27.913676
1	2.796848	13.381698	30.996352
1	9.423397	6.223938	25.444408
5	-5.648499	15.933775	23.698340
3	3.019249	15.203723	8.869720
2	-9.140360	-6.132016	1.863885
3	6.725067	7.200581	-1.802935
2	2.221211	-7.082394	4.583725
4	1.498447	-5.743471	-15.617431
4	1.377145	-9.803195	-17.485233
2	-1.945100	-9.801893	5.682484
5	-10.465069	16.319416	19.261965
1	13.933504	9.745928	27.277721
5	-5.799990	9.983949	21.763738
2	-4.648378	-5.404892	7.907288
2	-6.480342	-5.652828	4.240377
0	-7.028191	-4.275290	-7.646178
2	-7.833788	-2.803405	2.812564
2	-8.958437	-3.508023	2.203564
2	1.081221	-3.671904	-1.837000
5	-9.828828	16.992749	25.954545
0	-5.070350	-9.132942	0.478823
0	-2.160980	-10.749197	-5.381771
3	8.291475	10.362850	5.634399
5	-7.220872	10.496939	28.944940
3	10.257647	11.728325	2.639477
3	7.249714	5.288757	8.611959
2	-1.937743	-6.900186	1.952338
2	-0.649662	-1.146604	2.938444
3	6.573740	9.227358	0.788785
3	13.046761	18.847020	2.944390
0	-5.511577	-9.729360	-7.015401
4	0.238344	-13.947708	-15.727646
0	-8.377007	-4.010598	-8.510829
2	5.005944	-1.413522	2.709277
2	0.413963	-5.172515	3.075802
4	-3.567983	0.304565	-21.541887
0	-5.853405	-4.706423	-4.571573
0	-12.388891	0.490567	-3.561783
0	-4.798130	-5.872515	-3.390795
2	-1.464062	-4.825431	5.973131
1	9.377950	5.341761	27.886009
3	11.978860	13.448831	1.183125
1	11.262434	9.332713	27.254982
1	11.662741	10.436890	28.356612
5	-12.031841	13.962260	29.496919
1	9.994036	12.427614	28.572995
2	6.157716	-6.233166	4.181271
0	-6.880156	-6.954718	-4.160983
5	-12.622500	11.876438	26.013030
2	-2.167015	-0.659904	1.918432
0	-5.223844	-10.173466	-8.470796
4	-1.243143	-8.770804	-22.760050
3	6.377133	11.282543	5.831619
1	8.710825	9.104166	29.719927
2	0.479330	-3.609673	0.624078
3	9.749360	11.000867	8.603661
5	-2.808049	21.861931	23.626007
2	-2.970343	-7.259194	0.227928
1	7.762508	9.888981	26.591505
0	-7.335637	-5.257517	-6.368571
1	8.941637	4.070644	28.373329
3	4.774416	9.655003	2.163367
3	10.713709	16.053905	2.171740
1	15.332140	8.985309	33.941804
0	-4.519861	-7.862891	-7.689900
1	10.834367	6.278199	23.320824
5	-6.035608	9.747505	25.266362
0	-6.476639	-8.359406	-7.229093
5	2.268129	16.519278	23.491058
3	6.367664	12.385951	4.372623
4	0.628847	-7.172069	-14.946854
4	1.235844	-6.824526	-24.537648
2	-4.321617	-8.990987	-4.660684
3	11.831213	13.658901	5.599210
4	0.264128	-10.174985	-17.764642
4	1.188342	-0.383794	-20.631396
5	-10.395410	11.346571	26.188228
4	2.265866	-5.525681	-20.193161
1	8.611202	9.157253	31.032849
5	-11.164060	16.223903	20.813400
4	8.906554	-7.210824	-22.373429
0	3.730880	-5.389572	-2.344023
5	-9.857153	14.318759	21.330088
0	-5.500078	-7.861917	-1.799282
4	0.240681	-5.886294	-15.733235
